"","Model","Region","Scenario","Year","Inequality index|Gini","Gini_recomputed","Gini_full"
"6041","RICE50+","Mexico","650_impact",2085,NA,0.16334433778204,0.16334433778204
"6042","RICE50+","Mexico","650_impact",2090,NA,0.163113012762541,0.163113012762541
"6043","RICE50+","Mexico","650_impact",2095,NA,0.162848948995219,0.162848948995219
"6044","RICE50+","Mexico","650_impact",2100,NA,0.162566507338604,0.162566507338604
"6045","RICE50+","Mexico","650_impact_redist",2010,NA,NA,NA
"6046","RICE50+","Mexico","650_impact_redist",2015,NA,0.488159904800863,0.488159904800863
"6047","RICE50+","Mexico","650_impact_redist",2020,NA,0.482529596421249,0.482529596421249
"6048","RICE50+","Mexico","650_impact_redist",2025,NA,0.444794066154355,0.444794066154355
"6049","RICE50+","Mexico","650_impact_redist",2030,NA,0.435707579929864,0.435707579929864
"6050","RICE50+","Mexico","650_impact_redist",2035,NA,0.424475189181428,0.424475189181428
"6051","RICE50+","Mexico","650_impact_redist",2040,NA,0.410494800318384,0.410494800318384
"6052","RICE50+","Mexico","650_impact_redist",2045,NA,0.392124534220492,0.392124534220492
"6053","RICE50+","Mexico","650_impact_redist",2050,NA,0.371417201320508,0.371417201320508
"6054","RICE50+","Mexico","650_impact_redist",2055,NA,0.348734897413415,0.348734897413415
"6055","RICE50+","Mexico","650_impact_redist",2060,NA,0.324410003319954,0.324410003319954
"6056","RICE50+","Mexico","650_impact_redist",2065,NA,0.298935132914811,0.298935132914811
"6057","RICE50+","Mexico","650_impact_redist",2070,NA,0.274611925154864,0.274611925154864
"6058","RICE50+","Mexico","650_impact_redist",2075,NA,0.249149182437174,0.249149182437174
"6059","RICE50+","Mexico","650_impact_redist",2080,NA,0.228304050056144,0.228304050056144
"6060","RICE50+","Mexico","650_impact_redist",2085,NA,0.163347087713086,0.163347087713086
"6061","RICE50+","Mexico","650_impact_redist",2090,NA,0.163115853976623,0.163115853976623
"6062","RICE50+","Mexico","650_impact_redist",2095,NA,0.162851823133722,0.162851823133722
"6063","RICE50+","Mexico","650_impact_redist",2100,NA,0.162569384221285,0.162569384221285
"6064","RICE50+","Mexico","650_redist",2010,NA,NA,NA
"6065","RICE50+","Mexico","650_redist",2015,NA,0.488159904800863,0.488159904800863
"6066","RICE50+","Mexico","650_redist",2020,NA,0.482529596421249,0.482529596421249
"6067","RICE50+","Mexico","650_redist",2025,NA,0.443807743200406,0.443807743200406
"6068","RICE50+","Mexico","650_redist",2030,NA,0.433933551106588,0.433933551106588
"6069","RICE50+","Mexico","650_redist",2035,NA,0.42201572619162,0.42201572619162
"6070","RICE50+","Mexico","650_redist",2040,NA,0.407799623427177,0.407799623427177
"6071","RICE50+","Mexico","650_redist",2045,NA,0.389397945975352,0.389397945975352
"6072","RICE50+","Mexico","650_redist",2050,NA,0.368753856914119,0.368753856914119
"6073","RICE50+","Mexico","650_redist",2055,NA,0.34620366460479,0.34620366460479
"6074","RICE50+","Mexico","650_redist",2060,NA,0.322040135939238,0.322040135939238
"6075","RICE50+","Mexico","650_redist",2065,NA,0.296719788890275,0.296719788890275
"6076","RICE50+","Mexico","650_redist",2070,NA,0.272539859821921,0.272539859821921
"6077","RICE50+","Mexico","650_redist",2075,NA,0.247361411646083,0.247361411646083
"6078","RICE50+","Mexico","650_redist",2080,NA,0.226748788448885,0.226748788448885
"6079","RICE50+","Mexico","650_redist",2085,NA,0.162282381304244,0.162282381304244
"6080","RICE50+","Mexico","650_redist",2090,NA,0.162107810502151,0.162107810502151
"6081","RICE50+","Mexico","650_redist",2095,NA,0.161894737472221,0.161894737472221
"6082","RICE50+","Mexico","650_redist",2100,NA,0.161657981498386,0.161657981498386
"6083","RICE50+","Mexico","REF",2010,NA,NA,NA
"6084","RICE50+","Mexico","REF",2015,NA,0.488159904800863,0.488159904800863
"6085","RICE50+","Mexico","REF",2020,NA,0.484437911404718,0.484437911404718
"6086","RICE50+","Mexico","REF",2025,NA,0.475134613293094,0.475134613293094
"6087","RICE50+","Mexico","REF",2030,NA,0.463082703422994,0.463082703422994
"6088","RICE50+","Mexico","REF",2035,NA,0.449401972051471,0.449401972051471
"6089","RICE50+","Mexico","REF",2040,NA,0.432359993852275,0.432359993852275
"6090","RICE50+","Mexico","REF",2045,NA,0.41201640655171,0.41201640655171
"6091","RICE50+","Mexico","REF",2050,NA,0.388369392448067,0.388369392448067
"6092","RICE50+","Mexico","REF",2055,NA,0.361410625632057,0.361410625632057
"6093","RICE50+","Mexico","REF",2060,NA,0.331023872872522,0.331023872872522
"6094","RICE50+","Mexico","REF",2065,NA,0.29722791306195,0.29722791306195
"6095","RICE50+","Mexico","REF",2070,NA,0.266752569385487,0.266752569385487
"6096","RICE50+","Mexico","REF",2075,NA,0.241971123349987,0.241971123349987
"6097","RICE50+","Mexico","REF",2080,NA,0.22181974436676,0.22181974436676
"6098","RICE50+","Mexico","REF",2085,NA,0.158800735060063,0.158800735060063
"6099","RICE50+","Mexico","REF",2090,NA,0.158800735060063,0.158800735060063
"6100","RICE50+","Mexico","REF",2095,NA,0.158800735060063,0.158800735060063
"6101","RICE50+","Mexico","REF",2100,NA,0.158800735060063,0.158800735060063
"6102","RICE50+","Mexico","REF_impact",2010,NA,NA,NA
"6103","RICE50+","Mexico","REF_impact",2015,NA,0.488159904800863,0.488159904800863
"6104","RICE50+","Mexico","REF_impact",2020,NA,0.484437911404718,0.484437911404718
"6105","RICE50+","Mexico","REF_impact",2025,NA,0.476228840998583,0.476228840998583
"6106","RICE50+","Mexico","REF_impact",2030,NA,0.465057440161892,0.465057440161892
"6107","RICE50+","Mexico","REF_impact",2035,NA,0.452155702161247,0.452155702161247
"6108","RICE50+","Mexico","REF_impact",2040,NA,0.43583522118867,0.43583522118867
"6109","RICE50+","Mexico","REF_impact",2045,NA,0.416154555338552,0.416154555338552
"6110","RICE50+","Mexico","REF_impact",2050,NA,0.393087219617077,0.393087219617077
"6111","RICE50+","Mexico","REF_impact",2055,NA,0.366597654243686,0.366597654243686
"6112","RICE50+","Mexico","REF_impact",2060,NA,0.336537083798064,0.336537083798064
"6113","RICE50+","Mexico","REF_impact",2065,NA,0.302888924318421,0.302888924318421
"6114","RICE50+","Mexico","REF_impact",2070,NA,0.272484104181369,0.272484104181369
"6115","RICE50+","Mexico","REF_impact",2075,NA,0.247770754799912,0.247770754799912
"6116","RICE50+","Mexico","REF_impact",2080,NA,0.227697858529542,0.227697858529542
"6117","RICE50+","Mexico","REF_impact",2085,NA,0.163455605269935,0.163455605269935
"6118","RICE50+","Mexico","REF_impact",2090,NA,0.163861438061641,0.163861438061641
"6119","RICE50+","Mexico","REF_impact",2095,NA,0.164273714933416,0.164273714933416
"6120","RICE50+","Mexico","REF_impact",2100,NA,0.16469109641756,0.16469109641756
"6121","RICE50+","Russia","1150",2010,NA,NA,NA
"6122","RICE50+","Russia","1150",2015,NA,0.350501345209918,0.350501345209918
"6123","RICE50+","Russia","1150",2020,NA,0.354206947545408,0.354206947545408
"6124","RICE50+","Russia","1150",2025,NA,0.357940894516411,0.357940894516411
"6125","RICE50+","Russia","1150",2030,NA,0.361055663832448,0.361055663832448
"6126","RICE50+","Russia","1150",2035,NA,0.363875304961423,0.363875304961423
"6127","RICE50+","Russia","1150",2040,NA,0.367268352706112,0.367268352706112
"6128","RICE50+","Russia","1150",2045,NA,0.370521422136554,0.370521422136554
"6129","RICE50+","Russia","1150",2050,NA,0.373715642712811,0.373715642712811
"6130","RICE50+","Russia","1150",2055,NA,0.37696053649584,0.37696053649584
"6131","RICE50+","Russia","1150",2060,NA,0.380438031673588,0.380438031673588
"6132","RICE50+","Russia","1150",2065,NA,0.384424994251786,0.384424994251786
"6133","RICE50+","Russia","1150",2070,NA,0.388649114905145,0.388649114905145
"6134","RICE50+","Russia","1150",2075,NA,0.39137655461994,0.39137655461994
"6135","RICE50+","Russia","1150",2080,NA,0.394084498558398,0.394084498558398
"6136","RICE50+","Russia","1150",2085,NA,0.396919443017502,0.396919443017502
"6137","RICE50+","Russia","1150",2090,NA,0.400196639289887,0.400196639289887
"6138","RICE50+","Russia","1150",2095,NA,0.403660452475038,0.403660452475038
"6139","RICE50+","Russia","1150",2100,NA,0.407521925003481,0.407521925003481
"6140","RICE50+","Russia","1150_impact",2010,NA,NA,NA
"6141","RICE50+","Russia","1150_impact",2015,NA,0.350501345209918,0.350501345209918
"6142","RICE50+","Russia","1150_impact",2020,NA,0.354206947545408,0.354206947545408
"6143","RICE50+","Russia","1150_impact",2025,NA,0.357817096870954,0.357817096870954
"6144","RICE50+","Russia","1150_impact",2030,NA,0.360846022065062,0.360846022065062
"6145","RICE50+","Russia","1150_impact",2035,NA,0.363599804564493,0.363599804564493
"6146","RICE50+","Russia","1150_impact",2040,NA,0.366956446846488,0.366956446846488
"6147","RICE50+","Russia","1150_impact",2045,NA,0.370183182819103,0.370183182819103
"6148","RICE50+","Russia","1150_impact",2050,NA,0.373354345827506,0.373354345827506
"6149","RICE50+","Russia","1150_impact",2055,NA,0.376576421936398,0.376576421936398
"6150","RICE50+","Russia","1150_impact",2060,NA,0.380027429912727,0.380027429912727
"6151","RICE50+","Russia","1150_impact",2065,NA,0.383981356449031,0.383981356449031
"6152","RICE50+","Russia","1150_impact",2070,NA,0.388254377588634,0.388254377588634
"6153","RICE50+","Russia","1150_impact",2075,NA,0.390980876967264,0.390980876967264
"6154","RICE50+","Russia","1150_impact",2080,NA,0.393689746892604,0.393689746892604
"6155","RICE50+","Russia","1150_impact",2085,NA,0.396526675564804,0.396526675564804
"6156","RICE50+","Russia","1150_impact",2090,NA,0.399806319639328,0.399806319639328
"6157","RICE50+","Russia","1150_impact",2095,NA,0.403272780013644,0.403272780013644
"6158","RICE50+","Russia","1150_impact",2100,NA,0.407136541601582,0.407136541601582
"6159","RICE50+","Russia","1150_impact_redist",2010,NA,NA,NA
"6160","RICE50+","Russia","1150_impact_redist",2015,NA,0.350501345209918,0.350501345209918
"6161","RICE50+","Russia","1150_impact_redist",2020,NA,0.353265122707788,0.353265122707788
"6162","RICE50+","Russia","1150_impact_redist",2025,NA,0.345829628161862,0.345829628161862
"6163","RICE50+","Russia","1150_impact_redist",2030,NA,0.350178395492204,0.350178395492204
"6164","RICE50+","Russia","1150_impact_redist",2035,NA,0.353829996957043,0.353829996957043
"6165","RICE50+","Russia","1150_impact_redist",2040,NA,0.357508918896989,0.357508918896989
"6166","RICE50+","Russia","1150_impact_redist",2045,NA,0.360705655066467,0.360705655066467
"6167","RICE50+","Russia","1150_impact_redist",2050,NA,0.364028003932912,0.364028003932912
"6168","RICE50+","Russia","1150_impact_redist",2055,NA,0.367863573256728,0.367863573256728
"6169","RICE50+","Russia","1150_impact_redist",2060,NA,0.372732120965545,0.372732120965545
"6170","RICE50+","Russia","1150_impact_redist",2065,NA,0.379353606369643,0.379353606369643
"6171","RICE50+","Russia","1150_impact_redist",2070,NA,0.388253930897884,0.388253930897884
"6172","RICE50+","Russia","1150_impact_redist",2075,NA,0.390980552685453,0.390980552685453
"6173","RICE50+","Russia","1150_impact_redist",2080,NA,0.393689500111243,0.393689500111243
"6174","RICE50+","Russia","1150_impact_redist",2085,NA,0.396526476488491,0.396526476488491
"6175","RICE50+","Russia","1150_impact_redist",2090,NA,0.399806147144638,0.399806147144638
"6176","RICE50+","Russia","1150_impact_redist",2095,NA,0.40327262473466,0.40327262473466
"6177","RICE50+","Russia","1150_impact_redist",2100,NA,0.407136395862891,0.407136395862891
"6178","RICE50+","Russia","1150_redist",2010,NA,NA,NA
"6179","RICE50+","Russia","1150_redist",2015,NA,0.350501345209918,0.350501345209918
"6180","RICE50+","Russia","1150_redist",2020,NA,0.353265122707788,0.353265122707788
"6181","RICE50+","Russia","1150_redist",2025,NA,0.345911025882695,0.345911025882695
"6182","RICE50+","Russia","1150_redist",2030,NA,0.350345522175662,0.350345522175662
"6183","RICE50+","Russia","1150_redist",2035,NA,0.354062128307807,0.354062128307807
"6184","RICE50+","Russia","1150_redist",2040,NA,0.357777634698714,0.357777634698714
"6185","RICE50+","Russia","1150_redist",2045,NA,0.360999761893135,0.360999761893135
"6186","RICE50+","Russia","1150_redist",2050,NA,0.364345894012185,0.364345894012185
"6187","RICE50+","Russia","1150_redist",2055,NA,0.368207682306678,0.368207682306678
"6188","RICE50+","Russia","1150_redist",2060,NA,0.373109861791055,0.373109861791055
"6189","RICE50+","Russia","1150_redist",2065,NA,0.379777854484614,0.379777854484614
"6190","RICE50+","Russia","1150_redist",2070,NA,0.388647713781322,0.388647713781322
"6191","RICE50+","Russia","1150_redist",2075,NA,0.39137561228814,0.39137561228814
"6192","RICE50+","Russia","1150_redist",2080,NA,0.394083878009326,0.394083878009326
"6193","RICE50+","Russia","1150_redist",2085,NA,0.396919040480531,0.396919040480531
"6194","RICE50+","Russia","1150_redist",2090,NA,0.400196381063192,0.400196381063192
"6195","RICE50+","Russia","1150_redist",2095,NA,0.403660288375985,0.403660288375985
"6196","RICE50+","Russia","1150_redist",2100,NA,0.407521821585941,0.407521821585941
"6197","RICE50+","Russia","650",2010,NA,NA,NA
"6198","RICE50+","Russia","650",2015,NA,0.350501345209918,0.350501345209918
"6199","RICE50+","Russia","650",2020,NA,0.354206947545408,0.354206947545408
"6200","RICE50+","Russia","650",2025,NA,0.358303078319263,0.358303078319263
"6201","RICE50+","Russia","650",2030,NA,0.361900143048876,0.361900143048876
"6202","RICE50+","Russia","650",2035,NA,0.365409309681734,0.365409309681734
"6203","RICE50+","Russia","650",2040,NA,0.369651717097552,0.369651717097552
"6204","RICE50+","Russia","650",2045,NA,0.373901323823279,0.373901323823279
"6205","RICE50+","Russia","650",2050,NA,0.377651353490817,0.377651353490817
"6206","RICE50+","Russia","650",2055,NA,0.380317053446634,0.380317053446634
"6207","RICE50+","Russia","650",2060,NA,0.383042481555436,0.383042481555436
"6208","RICE50+","Russia","650",2065,NA,0.385935961217349,0.385935961217349
"6209","RICE50+","Russia","650",2070,NA,0.388726675390559,0.388726675390559
"6210","RICE50+","Russia","650",2075,NA,0.391428375524095,0.391428375524095
"6211","RICE50+","Russia","650",2080,NA,0.394118466654048,0.394118466654048
"6212","RICE50+","Russia","650",2085,NA,0.396941406246413,0.396941406246413
"6213","RICE50+","Russia","650",2090,NA,0.400210696775374,0.400210696775374
"6214","RICE50+","Russia","650",2095,NA,0.403669371632211,0.403669371632211
"6215","RICE50+","Russia","650",2100,NA,0.40752753976099,0.40752753976099
"6216","RICE50+","Russia","650_impact",2010,NA,NA,NA
"6217","RICE50+","Russia","650_impact",2015,NA,0.350501345209918,0.350501345209918
"6218","RICE50+","Russia","650_impact",2020,NA,0.354206947545408,0.354206947545408
"6219","RICE50+","Russia","650_impact",2025,NA,0.358165690746746,0.358165690746746
"6220","RICE50+","Russia","650_impact",2030,NA,0.36165819057592,0.36165819057592
"6221","RICE50+","Russia","650_impact",2035,NA,0.365075041532463,0.365075041532463
"6222","RICE50+","Russia","650_impact",2040,NA,0.369258180902623,0.369258180902623
"6223","RICE50+","Russia","650_impact",2045,NA,0.373452393932222,0.373452393932222
"6224","RICE50+","Russia","650_impact",2050,NA,0.377315221933935,0.377315221933935
"6225","RICE50+","Russia","650_impact",2055,NA,0.379985380593434,0.379985380593434
"6226","RICE50+","Russia","650_impact",2060,NA,0.38271746037469,0.38271746037469
"6227","RICE50+","Russia","650_impact",2065,NA,0.385618610219927,0.385618610219927
"6228","RICE50+","Russia","650_impact",2070,NA,0.388417846620781,0.388417846620781
"6229","RICE50+","Russia","650_impact",2075,NA,0.391128429860028,0.391128429860028
"6230","RICE50+","Russia","650_impact",2080,NA,0.393827290108339,0.393827290108339
"6231","RICE50+","Russia","650_impact",2085,NA,0.396658551786634,0.396658551786634
"6232","RICE50+","Russia","650_impact",2090,NA,0.399935285171279,0.399935285171279
"6233","RICE50+","Russia","650_impact",2095,NA,0.403400614271843,0.403400614271843
"6234","RICE50+","Russia","650_impact",2100,NA,0.407264584328149,0.407264584328149
"6235","RICE50+","Russia","650_impact_redist",2010,NA,NA,NA
"6236","RICE50+","Russia","650_impact_redist",2015,NA,0.350501345209918,0.350501345209918
"6237","RICE50+","Russia","650_impact_redist",2020,NA,0.353265122707788,0.353265122707788
"6238","RICE50+","Russia","650_impact_redist",2025,NA,0.331536477089406,0.331536477089406
"6239","RICE50+","Russia","650_impact_redist",2030,NA,0.341284948168064,0.341284948168064
"6240","RICE50+","Russia","650_impact_redist",2035,NA,0.349749003173709,0.349749003173709
"6241","RICE50+","Russia","650_impact_redist",2040,NA,0.359198641249789,0.359198641249789
"6242","RICE50+","Russia","650_impact_redist",2045,NA,0.368203800324443,0.368203800324443
"6243","RICE50+","Russia","650_impact_redist",2050,NA,0.377313583956798,0.377313583956798
"6244","RICE50+","Russia","650_impact_redist",2055,NA,0.379984111069901,0.379984111069901
"6245","RICE50+","Russia","650_impact_redist",2060,NA,0.382716451061357,0.382716451061357
"6246","RICE50+","Russia","650_impact_redist",2065,NA,0.385617762129942,0.385617762129942
"6247","RICE50+","Russia","650_impact_redist",2070,NA,0.388417120120971,0.388417120120971
"6248","RICE50+","Russia","650_impact_redist",2075,NA,0.391127804284956,0.391127804284956
"6249","RICE50+","Russia","650_impact_redist",2080,NA,0.393826736558197,0.393826736558197
"6250","RICE50+","Russia","650_impact_redist",2085,NA,0.396658049592444,0.396658049592444
"6251","RICE50+","Russia","650_impact_redist",2090,NA,0.399934820397206,0.399934820397206
"6252","RICE50+","Russia","650_impact_redist",2095,NA,0.403400172701386,0.403400172701386
"6253","RICE50+","Russia","650_impact_redist",2100,NA,0.407264155025903,0.407264155025903
"6254","RICE50+","Russia","650_redist",2010,NA,NA,NA
"6255","RICE50+","Russia","650_redist",2015,NA,0.350501345209918,0.350501345209918
"6256","RICE50+","Russia","650_redist",2020,NA,0.353265122707788,0.353265122707788
"6257","RICE50+","Russia","650_redist",2025,NA,0.331624412574826,0.331624412574826
"6258","RICE50+","Russia","650_redist",2030,NA,0.34146522137863,0.34146522137863
"6259","RICE50+","Russia","650_redist",2035,NA,0.350006084741502,0.350006084741502
"6260","RICE50+","Russia","650_redist",2040,NA,0.359503223003985,0.359503223003985
"6261","RICE50+","Russia","650_redist",2045,NA,0.368547117481775,0.368547117481775
"6262","RICE50+","Russia","650_redist",2050,NA,0.377646329302453,0.377646329302453
"6263","RICE50+","Russia","650_redist",2055,NA,0.380313615758989,0.380313615758989
"6264","RICE50+","Russia","650_redist",2060,NA,0.3830400992237,0.3830400992237
"6265","RICE50+","Russia","650_redist",2065,NA,0.385934325062206,0.385934325062206
"6266","RICE50+","Russia","650_redist",2070,NA,0.388725568074431,0.388725568074431
"6267","RICE50+","Russia","650_redist",2075,NA,0.391427640400988,0.391427640400988
"6268","RICE50+","Russia","650_redist",2080,NA,0.394117986940614,0.394117986940614
"6269","RICE50+","Russia","650_redist",2085,NA,0.396941097041909,0.396941097041909
"6270","RICE50+","Russia","650_redist",2090,NA,0.400210499304013,0.400210499304013
"6271","RICE50+","Russia","650_redist",2095,NA,0.403669246533402,0.403669246533402
"6272","RICE50+","Russia","650_redist",2100,NA,0.407527461093627,0.407527461093627
"6273","RICE50+","Russia","REF",2010,NA,NA,NA
"6274","RICE50+","Russia","REF",2015,NA,0.350501345209918,0.350501345209918
"6275","RICE50+","Russia","REF",2020,NA,0.354206947545408,0.354206947545408
"6276","RICE50+","Russia","REF",2025,NA,0.357819443440392,0.357819443440392
"6277","RICE50+","Russia","REF",2030,NA,0.360774456339712,0.360774456339712
"6278","RICE50+","Russia","REF",2035,NA,0.363374349058847,0.363374349058847
"6279","RICE50+","Russia","REF",2040,NA,0.366510522805674,0.366510522805674
"6280","RICE50+","Russia","REF",2045,NA,0.369484902310044,0.369484902310044
"6281","RICE50+","Russia","REF",2050,NA,0.372329059232286,0.372329059232286
"6282","RICE50+","Russia","REF",2055,NA,0.375090807150623,0.375090807150623
"6283","RICE50+","Russia","REF",2060,NA,0.377850320911491,0.377850320911491
"6284","RICE50+","Russia","REF",2065,NA,0.380807463533183,0.380807463533183
"6285","RICE50+","Russia","REF",2070,NA,0.383723426570137,0.383723426570137
"6286","RICE50+","Russia","REF",2075,NA,0.386637364689058,0.386637364689058
"6287","RICE50+","Russia","REF",2080,NA,0.389611754017514,0.389611754017514
"6288","RICE50+","Russia","REF",2085,NA,0.392755591557496,0.392755591557496
"6289","RICE50+","Russia","REF",2090,NA,0.396356846610035,0.396356846610035
"6290","RICE50+","Russia","REF",2095,NA,0.400146037635817,0.400146037635817
"6291","RICE50+","Russia","REF",2100,NA,0.404327534919475,0.404327534919475
"6292","RICE50+","Russia","REF_impact",2010,NA,NA,NA
"6293","RICE50+","Russia","REF_impact",2015,NA,0.350501345209918,0.350501345209918
"6294","RICE50+","Russia","REF_impact",2020,NA,0.354206947545408,0.354206947545408
"6295","RICE50+","Russia","REF_impact",2025,NA,0.357698803082128,0.357698803082128
"6296","RICE50+","Russia","REF_impact",2030,NA,0.360571760322655,0.360571760322655
"6297","RICE50+","Russia","REF_impact",2035,NA,0.363109615925839,0.363109615925839
"6298","RICE50+","Russia","REF_impact",2040,NA,0.366196397885181,0.366196397885181
"6299","RICE50+","Russia","REF_impact",2045,NA,0.369133634642303,0.369133634642303
"6300","RICE50+","Russia","REF_impact",2050,NA,0.371953863386134,0.371953863386134
"6301","RICE50+","Russia","REF_impact",2055,NA,0.37470578098485,0.37470578098485
"6302","RICE50+","Russia","REF_impact",2060,NA,0.377470381956631,0.377470381956631
"6303","RICE50+","Russia","REF_impact",2065,NA,0.380448100150486,0.380448100150486
"6304","RICE50+","Russia","REF_impact",2070,NA,0.383400902777572,0.383400902777572
"6305","RICE50+","Russia","REF_impact",2075,NA,0.38636858378522,0.38636858378522
"6306","RICE50+","Russia","REF_impact",2080,NA,0.389414360707323,0.389414360707323
"6307","RICE50+","Russia","REF_impact",2085,NA,0.392647883289045,0.392647883289045
"6308","RICE50+","Russia","REF_impact",2090,NA,0.396357592228775,0.396357592228775
"6309","RICE50+","Russia","REF_impact",2095,NA,0.400274510927167,0.400274510927167
"6310","RICE50+","Russia","REF_impact",2100,NA,0.404603262923162,0.404603262923162
"6311","RICE50+","South Africa","1150",2010,NA,NA,NA
"6312","RICE50+","South Africa","1150",2015,NA,0.647803502435992,0.647803502435992
"6313","RICE50+","South Africa","1150",2020,NA,0.647449128587545,0.647449128587545
"6314","RICE50+","South Africa","1150",2025,NA,0.64527994996486,0.64527994996486
"6315","RICE50+","South Africa","1150",2030,NA,0.643436779429344,0.643436779429344
"6316","RICE50+","South Africa","1150",2035,NA,0.642124951320079,0.642124951320079
"6317","RICE50+","South Africa","1150",2040,NA,0.640243836615542,0.640243836615542
"6318","RICE50+","South Africa","1150",2045,NA,0.637860942431092,0.637860942431092
"6319","RICE50+","South Africa","1150",2050,NA,0.635865484456623,0.635865484456623
"6320","RICE50+","South Africa","1150",2055,NA,0.634628547763951,0.634628547763951
"6321","RICE50+","South Africa","1150",2060,NA,0.633263526250178,0.633263526250178
"6322","RICE50+","South Africa","1150",2065,NA,0.6319853484006,0.6319853484006
"6323","RICE50+","South Africa","1150",2070,NA,0.63242267262974,0.63242267262974
"6324","RICE50+","South Africa","1150",2075,NA,0.632417955056901,0.632417955056901
"6325","RICE50+","South Africa","1150",2080,NA,0.631429183528912,0.631429183528912
"6326","RICE50+","South Africa","1150",2085,NA,0.6302295648197,0.6302295648197
"6327","RICE50+","South Africa","1150",2090,NA,0.628831881591156,0.628831881591156
"6328","RICE50+","South Africa","1150",2095,NA,0.627256612175696,0.627256612175696
"6329","RICE50+","South Africa","1150",2100,NA,0.625525011018107,0.625525011018107
"6330","RICE50+","South Africa","1150_impact",2010,NA,NA,NA
"6331","RICE50+","South Africa","1150_impact",2015,NA,0.647803502435992,0.647803502435992
"6332","RICE50+","South Africa","1150_impact",2020,NA,0.647449071894044,0.647449071894044
"6333","RICE50+","South Africa","1150_impact",2025,NA,0.646489667083358,0.646489667083358
"6334","RICE50+","South Africa","1150_impact",2030,NA,0.645650741349139,0.645650741349139
"6335","RICE50+","South Africa","1150_impact",2035,NA,0.645261159434985,0.645261159434985
"6336","RICE50+","South Africa","1150_impact",2040,NA,0.643949253560695,0.643949253560695
"6337","RICE50+","South Africa","1150_impact",2045,NA,0.641991456834463,0.641991456834463
"6338","RICE50+","South Africa","1150_impact",2050,NA,0.640351063387629,0.640351063387629
"6339","RICE50+","South Africa","1150_impact",2055,NA,0.639413323087929,0.639413323087929
"6340","RICE50+","South Africa","1150_impact",2060,NA,0.638313618104941,0.638313618104941
"6341","RICE50+","South Africa","1150_impact",2065,NA,0.637268290887367,0.637268290887367
"6342","RICE50+","South Africa","1150_impact",2070,NA,0.637904902211528,0.637904902211528
"6343","RICE50+","South Africa","1150_impact",2075,NA,0.638075520622708,0.638075520622708
"6344","RICE50+","South Africa","1150_impact",2080,NA,0.637025525476437,0.637025525476437
"6345","RICE50+","South Africa","1150_impact",2085,NA,0.635708537036302,0.635708537036302
"6346","RICE50+","South Africa","1150_impact",2090,NA,0.634157489296895,0.634157489296895
"6347","RICE50+","South Africa","1150_impact",2095,NA,0.632419690675632,0.632419690675632
"6348","RICE50+","South Africa","1150_impact",2100,NA,0.630534443335822,0.630534443335822
"6349","RICE50+","South Africa","1150_impact_redist",2010,NA,NA,NA
"6350","RICE50+","South Africa","1150_impact_redist",2015,NA,0.647803502435992,0.647803502435992
"6351","RICE50+","South Africa","1150_impact_redist",2020,NA,0.64582522512536,0.64582522512536
"6352","RICE50+","South Africa","1150_impact_redist",2025,NA,0.611300473333064,0.611300473333064
"6353","RICE50+","South Africa","1150_impact_redist",2030,NA,0.613188668671448,0.613188668671448
"6354","RICE50+","South Africa","1150_impact_redist",2035,NA,0.615992937360389,0.615992937360389
"6355","RICE50+","South Africa","1150_impact_redist",2040,NA,0.617981390387839,0.617981390387839
"6356","RICE50+","South Africa","1150_impact_redist",2045,NA,0.617542381329698,0.617542381329698
"6357","RICE50+","South Africa","1150_impact_redist",2050,NA,0.617418525087061,0.617418525087061
"6358","RICE50+","South Africa","1150_impact_redist",2055,NA,0.618438354255375,0.618438354255375
"6359","RICE50+","South Africa","1150_impact_redist",2060,NA,0.620299516652139,0.620299516652139
"6360","RICE50+","South Africa","1150_impact_redist",2065,NA,0.623954969780226,0.623954969780226
"6361","RICE50+","South Africa","1150_impact_redist",2070,NA,0.632031800659609,0.632031800659609
"6362","RICE50+","South Africa","1150_impact_redist",2075,NA,0.638079391076916,0.638079391076916
"6363","RICE50+","South Africa","1150_impact_redist",2080,NA,0.637031736891279,0.637031736891279
"6364","RICE50+","South Africa","1150_impact_redist",2085,NA,0.635716189683738,0.635716189683738
"6365","RICE50+","South Africa","1150_impact_redist",2090,NA,0.634165850937774,0.634165850937774
"6366","RICE50+","South Africa","1150_impact_redist",2095,NA,0.632428136485103,0.632428136485103
"6367","RICE50+","South Africa","1150_impact_redist",2100,NA,0.630542767690634,0.630542767690634
"6368","RICE50+","South Africa","1150_redist",2010,NA,NA,NA
"6369","RICE50+","South Africa","1150_redist",2015,NA,0.647803502435992,0.647803502435992
"6370","RICE50+","South Africa","1150_redist",2020,NA,0.64582522512536,0.64582522512536
"6371","RICE50+","South Africa","1150_redist",2025,NA,0.610156083420359,0.610156083420359
"6372","RICE50+","South Africa","1150_redist",2030,NA,0.611152328914789,0.611152328914789
"6373","RICE50+","South Africa","1150_redist",2035,NA,0.613124730490937,0.613124730490937
"6374","RICE50+","South Africa","1150_redist",2040,NA,0.614575297454632,0.614575297454632
"6375","RICE50+","South Africa","1150_redist",2045,NA,0.613734714894107,0.613734714894107
"6376","RICE50+","South Africa","1150_redist",2050,NA,0.613269964769922,0.613269964769922
"6377","RICE50+","South Africa","1150_redist",2055,NA,0.613991908993906,0.613991908993906
